,species,family ,suborder ,sum radii ,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
10,Argyrocetus joaquinensis USNM 11996,Delphinida,odontocete,0.204673395,0.012534438,0.004241811,0.006646153,0.00401763,0.003917056,0.000347867,0.004720921,0.004175532,0.005179763,0.000820622,0.004574707,0.004192444,0.004284904,0.001123251,0.003394612,0.002112228,0.00285613,0.002889465,0.002551886,0.00098476,0.001895532,0.000957104,0.003932123,0.004442939,0.002010575,0.011127025,0.002193318,0.01166492,0.005730383,0.00359368,0.006366581,0.002280779,0.001687472,0.002088056,0.003847613,0.005748799,0.002125548,0.002698803,0.003115767,0.004291082,0.003833823,0.003574107,0.003843947,0.002075862,0.00160989,0.002505057,0.002245458,0.002284753,0.001149702,0.004324102,0.001920704,0.002242895,0.001409261,0.004411551,0.004029684,0.005249323,0.000598997
11,Artiocetus clavis GSP-UM 3458,Protocetidae ,archaeocete,0.249274589,0.002883132,0.001126449,0.011419678,0.009661409,0.001941479,0.009252155,0.006142304,0.001563492,0.004997062,0.002495853,0.001054199,0.001848375,0.001169713,0.005305165,0.007066557,0.009844917,0.002058603,0.004231039,0.006598281,0.006643458,0.001685119,0.005153129,0.00498297,0.004227378,0.002057932,0.006056334,0.003171325,0.001290139,0.000618211,0.001812412,0.007959013,0.012372753,0.006121463,0.003459229,0.002222097,0.004706357,0.003850091,0.002602673,0.001593196,0.001724656,0.001693343,0.005560777,0.004230856,0.002492432,0.003181903,0.003575118,0.001795931,0.003836246,0.007296943,0.009615667,0.008873314,0.009547214,0.006260447,0.002434359,0.001289403,0.000995214,0.001625625
12,Atocetus iquensis MNHN.F.PPI. 113,Kentriodontidae ,odontocete,0.202368444,0.003495252,0.008198509,0.002445308,0.000328436,0.00828264,0.000632987,0.00149611,0.007676807,0.007944848,0.00983067,0.001192647,0.002252406,0.003946791,0.001052422,0.00305145,0.003427267,0.002708042,0.001524519,0.008182368,0.007505614,0.005992492,0.002533336,0.003093173,0.0047368,0.005547629,0.002314582,0.00626226,0.001614449,0.005506364,0.001286415,0.004391186,0.002109009,0.009386033,0.001885779,0.004412246,0.005593028,0.005458198,0.001249888,0.002450892,0.002374426,0.002735889,0.002236286,0.002303658,0.001657856,0.003852043,0.002144536,0.003051543,0.001730242,0.001775623,0.003228044,0.002252103,0.00263999,0.001860455,0.001162448,0.00450558,0.000804815,0.001054055
13,Aulophyseter morricei UCMP 81661,Physeteridae ,odontocete,0.488946821,0.005336206,0.046434135,0.038198253,0.009755414,0.029177847,0.001891661,0.001262887,0.03113022,0.003685674,0.00388698,0.037243223,0.00393669,0.011874662,0.007237169,0.003711279,0.002437133,0.003900563,0.004815581,0.002338323,0.001458158,0.001739716,0.009031366,0.004068615,0.007951286,0.002057093,0.006852623,0.008912567,0.001763053,0.000598125,0.008817048,0.007978691,0.003163935,0.002470109,0.005191941,0.019935653,0.009907881,0.010346214,0.007006865,0.001328552,0.003035872,0.012088257,0.009073494,0.006820642,0.003808438,0.000996864,0.001264338,0.001873688,0.001678962,0.001934566,0.00314067,0.005894412,0.0049308,0.002328865,0.00794031,0.045462337,0.006300546,0.001540369
14,Balaena mysticetus 1986.1.16,Balaenidae,mysticete,0.143401732,0.003369359,0.002903942,0.002565051,0.001326517,0.003621837,0.002196383,0.002989579,0.002552959,0.00247725,0.001109583,0.001469246,0.006711477,0.006026928,0.004082074,0.003718645,0.006394916,0.006413006,0.002227939,0.002449592,0.002939792,0.000987279,0.002841698,0.002763369,0.003579247,0.002530185,0.002198395,0.002406202,0.002974993,0.000588764,0.001491206,0.00272114,0.001508562,0.002970094,0.003068491,0.002897106,0.002816435,0.002668612,0.00165576,0.002908899,0.002384506,0.002163097,0.005134718,0.001205192,0.001087692,0.000764029,0.000935532,0.000816322,0.001057957,0.000961077,0.001620234,0.000801611,0.002499328,0.001323667,0.002003735,0.001419978,0.00172911,0.002371435
15,Balaenoptera acutorostrata NHM 1965.11.2.1,Balaenopteridae,mysticete,0.127780376,0.001177996,0.002133961,0.001282282,0.001552682,0.005320987,0.001294237,0.001392683,0.002060675,0.004197262,0.003758927,0.001595637,0.000921606,0.002623912,0.00128251,0.005174828,0.001161138,0.001131071,0.002176662,0.003984094,0.004306793,0.00318163,0.002941365,0.001812753,0.002135493,0.003060732,0.00308918,0.001898111,0.001918356,0.00230009,0.003008299,0.001709538,0.003600676,0.004174386,0.001975026,0.003070433,0.003918079,0.001819967,0.000932906,0.002394489,0.002134214,0.002454122,0.001889718,0.002374738,0.000888315,0.000378927,0.000482107,0.00282426,0.000427318,0.000924668,0.000786111,0.001327147,0.001202606,0.003556192,0.001959434,0.001686161,0.002363728,0.002649158
16,Balaenoptera borealis NHM 1934.5.25.1,Balaenopteridae,mysticete,0.119444166,0.00035167,0.001662006,0.001357997,0.001591977,0.001808016,0.003329591,0.001955962,0.00168692,0.002519706,0.000672941,0.002378514,0.003975255,0.002488321,0.002342965,0.002562885,0.00178496,0.001922192,0.004251181,0.001785876,0.002404255,0.002628201,0.002907432,0.002917922,0.001686843,0.002464301,0.003199432,0.002227144,0.000845811,0.00266881,0.002500025,0.002138627,0.002860118,0.002449273,0.004041372,0.002137273,0.002716679,0.00223419,0.000709709,0.000314793,0.001510175,0.002954978,0.002846999,0.003201706,0.001041193,0.000767522,0.001306442,0.002610403,0.00116957,0.002322701,0.002261181,0.001984889,0.000328293,0.001405297,0.001336323,0.001687603,0.00280736,0.001420386
17,Balaenoptera brydei USNM 572922,Balaenopteridae,mysticete,0.114844379,0.000362316,0.000943132,0.001110127,0.000545839,0.003852233,0.001031203,0.00361113,0.000524569,0.003922075,0.002943485,0.002196704,0.002958946,0.00146319,0.000821799,0.003796834,0.002311048,0.002659455,0.00245768,0.001502856,0.0037731,0.002334307,0.002591233,0.002834738,0.002321037,0.002135231,0.00333655,0.003188074,0.002822978,0.001024321,0.002681336,0.001504363,0.00183815,0.002317179,0.00225657,0.003091038,0.00390175,0.002864709,0.001171123,0.001465441,0.001229071,0.002522644,0.001347533,0.003693956,0.000630005,0.001369322,0.00079375,0.00290675,0.000634796,0.001015223,0.001350266,0.001323224,0.001984531,0.001558697,0.00119787,0.000482391,0.001394025,0.000942476
18,Balaenoptera edeni NHM 1920.12.31.1,Balaenopteridae,mysticete,0.120416402,0.000716862,0.00172632,0.000928572,0.000814482,0.002557313,0.002124873,0.003267872,0.001060006,0.0024884,0.001797779,0.002208923,0.003717672,0.001889863,0.002365968,0.002371657,0.002621939,0.003231776,0.002425279,0.003201492,0.001295172,0.002856003,0.003976555,0.002771987,0.003254993,0.00297689,0.002024416,0.000997171,0.002076806,0.002531938,0.001033873,0.002894029,0.003228403,0.00213792,0.00231605,0.001160995,0.002918603,0.001032122,0.001255836,0.001340367,0.000862364,0.003314485,0.00515629,0.003159717,0.001747446,0.001402395,0.000896971,0.001461368,0.000939678,0.001838573,0.002297132,0.00201137,0.00045025,0.003140319,0.00089463,0.001247314,0.00234219,0.001656733
19,Balaenoptera floridana USNM 529244,Balaenopteridae,mysticete,0.238299509,0.001810517,0.002275489,0.001423542,0.001991702,0.009453725,0.004836011,0.004948813,0.002397208,0.008495242,0.006712293,0.0016974,0.006408963,0.004398391,0.005018619,0.009064508,0.003363187,0.0023373,0.006587925,0.009372278,0.008761255,0.001899643,0.006267489,0.004880358,0.004748801,0.002012976,0.002151497,0.002546009,0.003716275,0.002158712,0.00258566,0.003769225,0.005341248,0.009300754,0.006366826,0.006735925,0.008145931,0.002478856,0.002287158,0.002994194,0.002982943,0.005874296,0.006840414,0.000766014,0.002486442,0.003321013,0.002003206,0.001794197,0.002311468,0.000643449,0.001760459,0.001651774,0.001455996,0.009668837,0.001899013,0.002264778,0.006487898,0.002345407
20,Balaenoptera musculus NHM 1892.3.1.1,Balaenopteridae,mysticete,0.184473192,0.000674607,0.00106713,0.002358597,0.001136282,0.01101736,0.006155279,0.001784835,0.000693852,0.008740393,0.009874378,0.001768657,0.001974973,0.002825165,0.003787843,0.010625297,0.001862771,0.001968926,0.002842796,0.009624074,0.011008748,0.001427177,0.00290514,0.002141445,0.002196857,0.001876704,0.002189936,0.000771946,0.002695589,0.002027945,0.002388374,0.001779247,0.003496362,0.009709986,0.002104453,0.002575533,0.008271292,0.000832388,0.001338502,0.002706837,0.004122584,0.00197515,0.002409595,0.002038647,0.000858528,0.001819517,0.002009585,0.002747953,0.00183174,0.001253722,0.001234372,0.000608456,0.001230505,0.009724924,0.001257399,0.00107725,0.002329842,0.000715747
